id,date,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
AS14.16,2014-05-02,0.10067570888004324,163.454,407.222,33.365,0.0,0.0,0.0,0.0,139.14499999999998,124.535,0.0,0.0,0.0,2.0,2.0,1.0,8.0,929.4620008468631,0.0
AS14.16,2014-05-03,0.026000330687830687,342.745,268.97,101.84,0.0,0.0,0.0,0.0,530.554,0.0,0.0,0.0,0.0,1.0,0.78,1.0,7.2666666666666675,1117.5429997444164,0.0
AS14.16,2014-05-04,0.09635942760942762,249.694,255.043,0.0,29.127,0.0,0.0,15.073,176.559,0.0,11.114,13.048,0.0,0.0,0.0,1.0,7.0,692.0870001316064,0.0
AS14.16,2014-05-05,0.012931034482758626,46.171,0.0,57.617999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,7.333333333333333,1.84899997711182,0.0
AS14.17,2014-03-04,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,2.0,7.0,0.0,0.0
AS14.17,2014-03-05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.3333333333333333,8.0,0.0,1.0
AS14.17,2014-03-06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.75,7.25,0.0,0.0
AS14.17,2014-03-07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,7.5,0.0,0.0
AS14.17,2014-03-08,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,7.6,0.0,0.0
AS14.17,2014-03-09,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8,1.0,7.2,0.0,0.0
AS14.17,2014-03-10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,7.333333333333333,0.0,0.0
AS14.17,2014-03-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.2,0.0,0.0
AS14.17,2014-03-12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,6.4,0.0,0.0
AS14.17,2014-03-13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,7.25,0.0,2.0
AS14.17,2014-03-14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0
AS14.17,2014-03-21,0.16797442845445734,181.163,1208.2250000000001,14.096,0.0,0.0,49.205999999999996,45.162,1627.926,0.0,0.0,0.0,0.0,0.0,0.8,1.0,7.4,2031.801999568939,0.0
AS14.17,2014-03-22,0.1927695875539844,289.644,2006.377,15.419,0.0,0.0,0.0,44.653,886.102,64.724,0.0,17.126,0.0,0.0,0.4,0.8,7.4,2089.090001106262,0.0
AS14.17,2014-03-23,0.07009270190040377,368.432,1171.419,46.377,0.0,0.0,0.0,35.186,1215.912,135.24200000000002,0.0,0.0,0.0,0.0,0.8,0.8,7.4,2293.0349996089935,1.0
AS14.17,2014-03-24,0.16940873829279451,435.873,2423.759,25.328000000000003,0.0,0.0,0.0,36.194,943.6279999999999,259.244,0.0,42.138999999999996,0.0,4.0,0.6666666666666666,0.6666666666666666,7.0,3515.711999893189,0.0
AS14.17,2014-03-25,0.06202266865015754,94.601,804.213,82.201,0.0,0.0,0.0,27.1,1057.6670000000001,0.0,0.0,9.866,0.0,0.0,0.5,1.0,7.5,1952.720999956131,0.0
AS14.17,2014-03-26,0.06853709704220674,535.746,1706.992,113.102,0.0,0.0,0.0,43.175,1469.182,0.0,0.0,85.451,0.0,2.0,0.2,0.8,7.2,2426.042001247407,0.0
AS14.17,2014-03-27,0.0906331678707439,401.112,1329.807,67.699,0.0,0.0,0.0,45.212,1500.51,263.167,0.0,0.0,0.0,0.0,0.4,0.6,7.2,2292.6940014362335,0.0
AS14.17,2014-03-28,0.2510368299862318,317.328,1775.54,6.025,0.0,0.0,0.0,78.267,1161.41,329.95,0.0,0.0,0.0,1.0,0.6,1.0,7.2,3194.0170009136204,0.0
AS14.17,2014-03-29,0.2092882156846513,441.93,1405.81,4.061,21.08,0.0,0.0,45.153999999999996,1789.44,195.447,0.0,0.0,0.0,8.0,0.6,0.6,6.8,3464.938001871109,1.0
AS14.17,2014-03-30,0.008333333333333331,112.634,306.951,0.0,0.0,0.0,0.0,32.299,112.483,59.765,0.0,0.0,0.0,0.0,1.0,1.0,8.0,591.5339996814731,0.0
AS14.17,2014-03-31,0.09798605176533887,365.887,1221.694,5.072,0.0,0.0,0.0,142.805,758.3059999999999,290.09499999999997,0.0,105.084,0.0,0.0,0.5,1.0,7.25,1503.2780008316035,0.0
AS14.17,2014-04-01,0.146776392180804,582.204,1801.278,104.459,0.0,0.0,62.356,69.699,1112.9840000000002,137.781,0.0,9.317,0.0,4.0,0.6,1.0,7.4,3047.7920010089892,2.0
AS14.17,2014-04-02,0.09017666475035048,623.784,786.374,102.78099999999999,0.0,0.0,3.434,135.953,1096.901,150.554,0.0,71.206,0.0,1.0,0.25,0.75,7.5,2616.169999837875,0.0
AS14.17,2014-04-03,0.12420343137254904,444.84,1402.8029999999999,208.929,0.0,0.0,0.0,173.93200000000002,882.892,128.398,0.0,20.074,0.0,1.0,0.2,1.0,7.2,2451.7030010223402,1.0
AS14.17,2014-04-04,0.15983601774042955,266.793,713.275,43.501999999999995,0.0,0.0,20.098000000000003,44.382000000000005,1153.222,0.0,0.0,0.0,0.0,1.0,-0.6,0.8,7.0,2355.797001838684,1.0
AS14.17,2014-04-05,0.18913979786829993,242.99699999999999,884.4680000000001,0.0,0.0,0.0,0.0,43.366,399.056,15.843,0.0,0.0,0.0,3.0,0.2,1.0,7.0,1177.2630009651186,3.0
AS14.17,2014-04-06,0.03688805922779405,147.799,670.513,63.687,0.0,0.0,0.0,101.225,538.17,0.0,0.0,0.0,0.0,0.0,0.25,1.25,7.25,753.3739993572232,1.0
AS14.17,2014-04-07,0.04899951284861772,122.412,935.613,0.0,0.0,0.0,0.0,23.193,817.63,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1275.042000770571,0.0
AS14.17,2014-04-08,0.02606539516633098,610.343,2866.368,99.666,0.0,0.0,0.0,48.317,1393.574,282.706,206.937,16.049,0.0,3.0,0.4,1.0,7.0,4467.903999328616,1.0
AS14.17,2014-04-09,0.10923143184508001,358.314,1714.014,396.618,0.0,0.0,29.684,91.727,813.354,265.778,0.0,4.031,0.0,0.0,0.25,1.0,7.0,2342.667000055313,0.0
AS14.17,2014-04-10,0.10077388350248441,328.02,2141.24,135.69799999999998,0.0,0.0,0.0,47.447,1175.385,172.989,0.0,0.0,0.0,0.0,1.0,1.0,6.75,2034.9740002155304,0.0
AS14.17,2014-04-11,0.20737365024236556,710.063,495.892,0.0,0.0,0.0,0.0,39.482,1437.195,141.109,0.0,57.440999999999995,0.0,0.0,0.4,1.0,7.2,1858.9620001316073,0.0
AS14.17,2014-04-12,0.16595320188693283,682.806,860.017,27.248,0.0,0.0,0.0,39.147999999999996,1097.988,0.0,0.0,0.0,0.0,0.0,0.4,1.0,7.2,2267.9939992427826,0.0
AS14.17,2014-04-13,0.0756640189523358,421.079,1391.323,57.996,0.0,0.0,0.0,55.028,1519.3220000000001,206.014,0.0,20.159,0.0,0.0,-0.2,1.0,7.2,2307.74199962616,0.0
AS14.17,2014-04-14,0.0851143385464617,388.185,379.326,0.0,0.0,0.0,0.0,49.45,319.57,271.426,0.0,0.0,0.0,1.0,0.8,1.0,7.0,1618.4909994602208,0.0
AS14.17,2014-04-15,0.10223628470884812,477.933,3457.492,158.024,0.0,0.0,13.126000000000001,247.109,1050.618,82.572,0.0,0.0,0.0,0.0,0.4,1.0,7.0,4220.041999578475,1.0
AS14.17,2014-04-16,0.11137417839840907,585.543,3190.8940000000002,118.046,0.0,0.0,14.069,46.701,1023.391,196.313,0.0,28.097,0.0,2.0,0.8,1.0,7.2,4214.4600026607495,1.0
AS14.17,2014-04-17,0.11615087487091101,259.57599999999996,1481.915,26.223,0.0,0.0,0.0,43.743,1491.9759999999999,0.0,0.0,4.649,0.0,0.0,0.4,1.0,7.0,2125.0619997978206,2.0
AS14.17,2014-04-18,0.18855451998494854,147.635,1144.001,14.687999999999999,0.0,0.0,0.0,33.187,53.717,0.0,0.0,5.019,0.0,1.0,1.0,1.0,7.0,1753.108999967575,0.0
AS14.17,2014-04-19,0.16723933497618126,52.388000000000005,979.826,0.0,0.0,0.0,0.0,43.589,265.539,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1341.7960014343253,0.0
AS14.17,2014-04-20,0.12116526023672414,357.934,3412.406,7.130000000000001,0.0,0.0,0.0,43.058,1306.794,570.718,0.0,0.0,0.0,0.0,0.4,1.0,7.2,4731.388000726699,0.0
AS14.17,2014-04-21,0.0881963953222814,126.5,1308.317,20.866,0.0,0.0,0.0,61.703,389.94899999999996,19.146,0.0,3.01,0.0,1.0,0.4,1.0,7.4,1664.1950001716614,0.0
AS14.17,2014-04-22,0.05062149859943974,384.681,2258.82,19.109,0.0,0.0,0.0,46.482,1251.264,72.052,0.0,0.0,0.0,0.0,0.6,1.0,6.6,2872.7800006866455,2.0
AS14.17,2014-04-23,0.07183591337438762,581.616,3386.5280000000002,9.978,0.0,0.0,0.0,45.771,881.694,467.853,0.0,0.0,0.0,1.0,1.0,1.0,7.25,3546.9560003280644,0.0
AS14.17,2014-04-24,0.10981776234215578,480.031,1768.25,60.277,0.0,0.0,0.0,40.536,1624.777,289.234,0.0,0.0,0.0,1.0,1.0,1.0,7.2,2797.6950011253352,0.0
AS14.17,2014-04-25,0.20366097979108125,485.348,1498.494,63.525,0.0,0.0,10.858,44.207,35.163,21.671,0.0,8.035,0.0,4.0,0.4,1.0,7.2,2486.5549993515015,1.0
AS14.17,2014-04-26,0.1868376213455872,610.894,926.045,0.0,0.0,0.0,0.0,55.55799999999999,124.621,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1809.505997896195,1.0
AS14.17,2014-04-27,0.10881482413902194,244.838,797.503,42.116,0.0,0.0,0.0,34.075,709.8199999999999,27.316,0.0,0.0,0.0,0.0,1.0,1.0,7.2,2042.7979998588562,2.0
AS14.17,2014-04-28,0.09738745436440811,256.912,1820.474,39.653999999999996,0.0,0.0,24.258,44.739,769.875,276.367,0.0,3.079,0.0,0.0,0.75,0.3333333333333333,6.75,2474.662999391556,0.0
AS14.17,2014-04-29,0.11043061827109142,459.558,1910.024,92.845,0.0,0.0,0.0,35.562,765.6569999999999,186.769,0.0,0.0,0.0,0.0,0.8,1.0,7.0,2141.9099984169006,0.0
AS14.17,2014-04-30,0.12463316853668994,227.385,1303.484,4.013,60.552,0.0,0.0,44.38,99.166,391.944,0.0,34.883,0.0,0.0,1.0,1.0,7.0,2314.4679996967334,0.0
AS14.17,2014-05-01,0.08234652506199255,270.614,667.946,13.036,0.0,744.884,0.0,8.034,78.019,0.0,0.0,15.057,0.0,0.0,1.0,1.0,8.0,1399.0789997577658,1.0
AS14.17,2014-05-02,0.25846488933166406,333.975,975.396,0.0,0.0,0.0,0.0,22.708,387.36400000000003,426.661,0.0,0.0,0.0,1.0,1.0,1.0,7.0,1854.2420008182519,0.0
AS14.17,2014-05-03,0.3363385812828156,458.974,826.37,3.126,0.0,0.0,0.0,44.149,1075.014,95.501,0.0,9.029,0.0,7.0,-1.0,1.0,7.25,1311.4419999122617,3.0
AS14.17,2014-05-04,0.014882726356802151,136.913,595.625,0.0,0.0,0.0,0.0,26.455,188.853,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,1.0,7.4375,1122.8960008621211,0.0
AS14.17,2014-05-05,0.12082519677085117,85.5,921.79,20.078,0.0,0.0,0.0,22.224,305.417,228.559,0.0,47.956,0.0,0.0,1.0,1.0,7.5,1433.5179994106297,0.0
AS14.19,2014-03-21,0.10965501792114701,137.114,636.621,0.0,0.0,0.0,0.0,117.069,5.037,0.0,0.0,0.0,0.0,3.0,0.6666666666666666,0.6666666666666666,4.666666666666667,276.1729996204374,0.0
AS14.19,2014-03-22,0.08657926861241298,583.568,1136.364,0.0,0.0,0.0,0.0,98.563,71.613,0.0,0.0,0.0,0.0,7.0,-1.4,0.4,6.6,1931.8320002555843,0.0
AS14.19,2014-03-23,0.029460438699569155,185.906,252.169,0.0,0.0,0.0,0.0,104.042,67.619,0.0,0.0,0.0,0.0,4.0,-0.8,0.8,7.0,603.5089988708498,0.0
AS14.19,2014-03-24,0.11388944606136413,184.42600000000002,1498.633,26.125,0.0,0.0,0.0,53.411,0.0,0.0,0.0,0.0,0.0,5.0,-0.4,0.4,6.0,1725.3150010108952,0.0
AS14.19,2014-03-25,0.11325160672351993,483.91,2059.884,0.0,0.0,0.0,0.0,54.303,0.0,0.0,0.0,0.0,0.0,12.0,-1.25,0.25,5.5,3077.6289992332463,0.0
AS14.19,2014-03-26,0.10891482612696546,367.694,1330.711,0.0,0.0,0.0,0.0,49.532,139.746,0.0,2.006,0.0,0.0,6.0,-0.6,0.4,6.0,2366.7299995422363,0.0
AS14.19,2014-03-27,0.13220460848007368,467.336,2165.117,0.0,0.0,0.0,0.0,47.601,190.399,0.0,66.857,0.0,0.0,7.0,0.0,0.6,6.6,3007.163998603821,1.0
AS14.19,2014-03-28,0.14887226502146783,284.114,976.128,21.959,0.0,0.0,0.0,63.667,26.28,0.0,4.047000000000001,0.0,0.0,8.0,-0.6,1.2,6.6,1929.6879992485042,1.0
AS14.19,2014-03-29,0.13795426002920017,293.791,669.644,25.332,0.0,0.0,0.0,42.26,0.0,0.0,0.0,0.0,0.0,10.0,0.2,1.2,7.4,1005.2359995841982,2.0
AS14.19,2014-03-30,0.06452367036820572,231.945,502.88100000000003,0.0,0.0,0.0,0.0,50.268,0.0,0.0,0.0,0.0,0.0,5.0,-0.4,0.8,7.0,1024.7169997692104,0.0
AS14.19,2014-03-31,0.130120999549245,445.566,1942.302,0.0,0.0,0.0,0.0,44.667,0.0,18.794,0.0,0.0,0.0,6.0,-0.4,1.0,7.2,2194.245999336242,1.0
AS14.19,2014-04-01,0.13346682929400022,246.721,2376.4429999999998,0.0,0.0,0.0,0.0,49.427,0.0,0.0,8.822,0.0,0.0,1.0,0.0,0.2,6.4,2892.800000905991,0.0
AS14.19,2014-04-02,0.07716355485107416,224.204,1181.837,0.0,0.0,0.0,0.0,41.193,47.717,0.0,0.0,0.0,0.0,3.0,-0.2,1.0,7.6,1855.2750003337858,0.0
AS14.19,2014-04-03,0.07307714752567694,207.411,1382.566,0.0,0.0,0.0,0.0,42.374,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,6.6,2318.7070004940033,0.0
AS14.19,2014-04-04,0.15702115397103714,532.718,1939.991,0.0,0.0,0.0,0.0,90.883,219.406,0.0,0.0,0.0,0.0,11.0,-0.2,0.4,7.0,3443.7340006828313,0.0
AS14.19,2014-04-05,0.13595576600004902,295.142,1089.559,0.0,0.0,360.982,0.0,65.382,53.37,0.0,0.0,0.0,0.0,11.0,-0.6,1.2,8.0,2214.1240007877354,0.0
AS14.19,2014-04-06,0.09422410643417789,333.44599999999997,1658.215,0.0,0.0,0.0,0.0,49.277,0.0,0.0,0.0,0.0,0.0,8.0,-1.25,1.0,7.25,2215.8329999446864,1.0
AS14.19,2014-04-07,0.18343492913073647,451.898,2224.463,0.0,0.0,0.0,0.0,63.583,214.58,0.0,0.0,0.0,0.0,11.0,-1.0,0.6,6.6,2958.0630025863647,0.0
AS14.19,2014-04-08,0.08906279785658473,408.449,1925.0710000000001,0.0,0.0,0.0,0.0,39.395,0.0,0.0,0.0,53.342,0.0,8.0,-0.4,1.0,6.8,2237.5000007152544,2.0
AS14.19,2014-04-09,0.11756512889589066,317.518,1548.32,0.0,0.0,0.0,0.0,60.629,0.0,0.0,0.0,0.0,0.0,8.0,-0.4,0.8,7.2,2120.3190016746516,1.0
AS14.19,2014-04-10,0.07280121100164204,184.203,431.114,0.0,0.0,0.0,0.0,32.281,67.614,0.0,0.0,0.0,0.0,4.0,-0.5,0.75,6.75,1047.3950006961823,0.0
AS14.19,2014-04-11,0.1110938994618982,252.553,1379.589,0.0,0.0,0.0,0.0,42.442,61.461999999999996,0.0,0.0,0.0,0.0,6.0,-0.6,1.0,6.8,2199.39700126648,0.0
AS14.19,2014-04-12,0.06605497341205051,363.559,978.22,0.0,0.0,0.0,0.0,45.462,389.025,0.0,0.0,0.0,0.0,6.0,0.2,0.8,7.2,1596.506999731065,0.0
AS14.19,2014-04-13,0.11367449436267445,276.784,879.515,0.0,0.0,0.0,0.0,61.584,226.876,0.0,0.0,0.0,0.0,6.0,-0.6,1.0,7.2,1506.4069986343386,0.0
AS14.19,2014-04-14,0.14592902118511944,448.754,2577.269,0.0,0.0,0.0,0.0,68.638,208.525,0.0,42.282,0.0,0.0,15.0,0.4,0.8,7.0,3232.863999366761,0.0
AS14.19,2014-04-15,0.13076563958916904,330.824,2093.169,0.0,0.0,0.0,0.0,52.474999999999994,19.202,0.0,12.671,0.0,0.0,4.0,-1.0,1.0,6.4,3326.460000514986,0.0
AS14.19,2014-04-16,0.07721354166666668,122.47800000000001,1275.42,0.0,0.0,0.0,0.0,57.332,354.729,0.0,0.0,0.0,0.0,4.0,-0.6,1.0,6.8,1367.3910002708437,1.0
AS14.19,2014-04-17,0.1014676704014939,107.186,2365.475,0.0,0.0,0.0,0.0,47.519999999999996,97.947,0.0,0.0,0.0,0.0,1.0,-0.8,1.0,6.8,2712.586998701095,0.0
AS14.19,2014-04-18,0.06493055555555556,148.654,1410.3700000000001,0.0,0.0,229.132,0.0,43.347,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,1.0,6.8,1521.0669999122622,1.0
AS14.19,2014-04-19,0.11031735913804186,179.392,431.878,0.0,0.0,0.0,0.0,56.542,323.904,0.0,8.679,0.0,0.0,6.0,-0.4,0.8,6.8,1113.8729996681213,0.0
AS14.19,2014-04-20,0.10195700631156769,148.022,697.55,0.0,0.0,0.0,0.0,41.698,76.214,0.0,0.0,0.0,0.0,4.0,0.2,1.2,7.6,1732.9319996833808,0.0
AS14.19,2014-04-21,0.13346984280942725,250.405,1139.57,0.0,0.0,0.0,0.0,47.591,72.515,0.0,0.0,0.0,0.0,6.0,-0.2,1.0,6.4,1414.7530000209802,0.0
AS14.19,2014-04-22,0.13701083958092172,450.262,3618.817,0.0,0.0,0.0,0.0,50.736000000000004,25.469,0.0,0.0,0.0,0.0,7.0,0.6,1.2,6.8,3311.406999349594,0.0
AS14.19,2014-04-23,0.11064682679520278,223.501,2004.077,0.0,0.0,0.0,0.0,56.45,193.167,0.0,0.0,0.0,0.0,4.0,-1.0,1.0,6.0,2593.4109997749338,1.0
AS14.19,2014-04-24,0.1056023849974434,248.926,1556.058,0.0,0.0,0.0,0.0,45.318,0.0,0.0,0.0,0.0,0.0,5.0,-0.6,0.8,6.6,1676.844000577927,0.0
AS14.19,2014-04-25,0.07677511149518858,154.345,1031.122,0.0,0.0,0.0,0.0,43.169,258.757,0.0,0.0,3.653,0.0,6.0,-0.75,0.75,7.25,1710.5609986782079,0.0
AS14.19,2014-04-26,0.24910271579896326,330.495,457.988,0.0,0.0,0.0,0.0,52.335,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.5,7.75,1374.8749997615814,1.0
AS14.19,2014-04-27,0.04486664230909752,225.784,1224.8990000000001,0.0,0.0,0.0,0.0,85.994,396.19,259.458,0.0,0.0,0.0,4.0,-1.5,0.8333333333333334,6.333333333333333,2260.1589999198914,0.0
AS14.19,2014-04-28,0.10377999025697233,290.46,1752.1490000000001,0.0,0.0,0.0,0.0,56.394999999999996,599.376,62.108000000000004,0.0,0.0,0.0,4.0,0.0,0.6,6.4,2972.204998731613,0.0
AS14.19,2014-04-29,0.02568243249036055,191.917,1551.832,0.0,0.0,0.0,0.0,46.359,173.306,0.0,0.0,0.0,0.0,6.0,0.4,0.6,7.2,1961.0969986915586,0.0
AS14.19,2014-04-30,0.04454670107302971,432.831,1851.818,5.125,0.0,0.0,0.0,51.309,370.99,0.0,0.0,0.0,0.0,12.0,0.4,0.8,7.0,2601.2079992294316,0.0
AS14.19,2014-05-01,0.12626491862973474,219.917,1520.8990000000001,0.0,0.0,0.0,0.0,47.416,334.998,0.0,3.029,0.0,0.0,2.0,-0.2,0.8,6.8,2011.9519994258899,0.0
AS14.19,2014-05-02,0.19230524793625595,319.341,975.397,0.0,0.0,0.0,0.0,75.693,0.0,0.0,3.037,0.0,0.0,9.0,0.4,1.2,7.8,1432.8610005378728,0.0
AS14.19,2014-05-03,0.19011876257542557,407.418,1152.702,0.0,0.0,0.0,0.0,73.473,9.076,0.0,0.0,0.0,0.0,13.0,0.4,1.0,7.4,2152.01800107956,2.0
AS14.19,2014-05-04,0.06944999498758414,238.744,1176.245,0.0,0.0,0.0,0.0,63.501,160.76399999999998,0.0,0.0,0.0,0.0,0.0,-0.4,0.8,6.6,2084.051000118255,0.0
AS14.19,2014-05-05,0.0,0.0,6.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,7.0,6.10800004005432,0.0
AS14.20,2014-03-20,,35.909,6.086,43.303,0.0,63.294,0.0,0.0,47.557,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,7.0,131.77599978446963,0.0
AS14.20,2014-03-21,,30.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,7.0,30.0939998626709,0.0
AS14.20,2014-03-22,0.007716049382716034,29.871,402.935,0.0,0.0,0.0,0.0,58.238,3.013,0.0,88.14,0.0,0.0,0.0,1.0,0.5,7.5,582.3540003299713,0.0
AS14.20,2014-03-23,0.04320987654320987,9.013000000000002,657.611,48.255,0.0,0.0,0.0,19.415,0.0,0.0,22.147,0.0,0.0,0.0,0.8,0.8,7.6,691.3710000514973,1.0
AS14.20,2014-03-24,0.03333333333333333,115.908,232.36,49.328,0.0,445.804,0.0,14.054,228.282,0.0,0.0,0.0,0.0,0.0,-0.2,0.4,6.8,249.11499953269964,1.0
AS14.20,2014-03-25,0.07893518518518522,429.147,242.46599999999998,3.011,0.0,347.38599999999997,0.0,130.525,523.087,0.0,222.01500000000001,88.629,0.0,0.0,-0.75,-0.5,6.0,1643.072000265121,0.0
AS14.20,2014-03-26,0.025762156714537646,41.602000000000004,80.782,30.833,0.0,0.0,0.0,72.931,347.365,0.0,0.0,0.0,0.0,0.0,0.4,0.4,6.8,333.0699996948243,0.0
AS14.20,2014-03-27,0.05700000000000001,152.53,115.054,44.372,0.0,624.721,0.0,0.0,250.67600000000002,0.0,0.0,0.0,0.0,0.0,0.25,0.75,7.0,511.8670003414155,0.0
AS14.20,2014-03-28,0.02380952380952381,106.133,133.34900000000002,0.0,0.0,0.0,0.0,8.027,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6.25,460.5519998073581,0.0
AS14.20,2014-03-29,0.13813915857605177,51.775999999999996,21.13,0.0,0.0,0.0,0.0,67.997,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,7.4,226.39199995994568,0.0
AS14.20,2014-03-30,0.3802083333333333,22.232,167.278,0.0,0.0,0.0,0.0,0.0,327.462,0.0,14.478000000000002,0.0,0.0,0.0,1.0,1.0,7.5,509.87300038337776,2.0
AS14.20,2014-03-31,0.0125,0.0,20.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,7.0,20.71399974822997,3.0
AS14.20,2014-04-01,0.0,38.339999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,29.6319999694824,4.0
AS14.20,2014-04-02,0.06712962962962966,369.028,715.668,72.354,0.0,0.0,0.0,18.118,789.297,93.43400000000001,0.0,0.0,0.0,0.0,0.0,0.25,6.5,956.8670005798349,0.0
AS14.20,2014-04-03,0.05502297410192151,43.258,0.0,0.0,0.0,0.0,0.0,11.387,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,6.666666666666667,54.6529998779297,0.0
AS14.20,2014-04-04,0.01574074074074075,218.555,761.8199999999999,0.0,75.399,0.0,0.0,41.504,364.033,0.0,0.0,0.0,0.0,0.0,0.75,0.5,7.0,1509.5809988975525,0.0
AS14.20,2014-04-05,0.09056023599628252,108.75399999999999,94.521,27.475,0.0,422.587,0.0,153.89600000000002,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.8,7.0,371.16000032424887,0.0
AS14.20,2014-04-06,0.06022714082246478,231.018,600.039,14.083,0.0,418.192,0.0,0.0,437.39,0.0,0.0,0.0,0.0,3.0,0.6,0.8,7.0,952.4069995880129,1.0
AS14.20,2014-04-07,0.029011707988980725,73.935,521.5699999999999,0.0,0.0,0.0,0.0,0.0,239.076,0.0,0.0,0.0,0.0,0.0,0.6,1.0,6.8,290.2020001411439,1.0
AS14.20,2014-04-08,0.003367003367003367,66.224,0.0,0.0,0.0,0.0,0.0,0.0,4.024,0.0,0.0,0.0,0.0,0.0,0.5,0.75,7.25,20.892999887466438,2.0
AS14.20,2014-04-09,0.069361289395536,241.88299999999998,263.23,73.966,0.0,0.0,0.0,44.223,1007.6129999999999,0.0,0.0,0.0,0.0,0.0,0.25,1.0,7.75,1169.1359999179836,4.0
AS14.20,2014-04-10,0.02183641975308642,53.14,419.065,123.988,0.0,0.0,0.0,10.035,330.51300000000003,0.0,0.0,0.0,0.0,0.0,0.5,0.5,7.0,652.325000047684,1.0
AS14.20,2014-04-11,0.05509259259259256,55.402,72.345,0.0,0.0,0.0,0.0,41.273,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.75,7.5,169.1849999427795,0.0
AS14.20,2014-04-12,0.04598055910316446,115.143,1679.78,0.0,49.692,404.376,0.0,81.62899999999999,105.212,0.0,0.0,0.0,0.0,6.0,0.0,0.6,6.8,2160.509000062942,1.0
AS14.20,2014-04-13,0.0,12.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.8,5.01699995994568,0.0
AS14.20,2014-04-14,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.8,0.0,2.0
AS14.20,2014-04-15,0.10694444444444444,104.234,421.382,24.137,0.0,0.0,0.0,14.144,135.541,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.8,699.7319998741151,0.0
AS14.20,2014-04-16,0.004629629629629634,0.0,0.0,0.0,0.0,0.0,0.0,11.276,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,7.2,11.29800009727478,1.0
AS14.20,2014-04-17,0.014580010632642209,185.12,476.179,9.05,0.0,496.895,0.0,0.0,319.817,0.0,39.18,0.0,0.0,0.0,-0.4,0.4,6.4,849.4099998474125,1.0
AS14.20,2014-04-18,0.006430041152263367,27.307,0.0,0.0,0.0,0.0,0.0,0.0,14.633,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.75,93.54699969291683,0.0
